id,country,year,primary_energy_consumption,co2_emissions,percapita_consumption,coal_consumption,gas_consumption,geothermal_consumption,hydro_consumption,nuclear_consumption,oil_consumption,renewable_consumption,wind_consumption
4865,Total Africa,2015,18.18,1210.3,15.1,4.03,4.78,0.07,1.17,0.11,7.89,0.2,0.09
4866,Total Africa,2016,18.66,1244.5,15.1,4.27,4.94,0.07,1.13,0.14,7.95,0.23,0.11
4867,Total Africa,2017,19.14,1268.1,15.1,4.27,5.22,0.08,1.2,0.13,8.04,0.28,0.13
4868,Total Africa,2018,19.56,1278.5,15.1,4.19,5.56,0.08,1.27,0.11,8.12,0.31,0.14
4869,Total Africa,2019,20.02,1308.2,15.1,4.43,5.59,0.08,1.31,0.12,8.19,0.38,0.18
4870,Total Africa,2020,18.96,1237,13.9,4.24,5.53,0.08,1.4,0.09,7.29,0.41,0.18
4871,Total Africa,2021,20.2,1306.3,14.5,4.18,6.06,0.08,1.44,0.11,7.95,0.47,0.21
4872,Total Africa,2022,20.26,1306.7,14.2,3.97,5.85,0.09,1.47,0.09,8.39,0.49,0.22
4873,Total Asia Pacific,1965,18.85,1434.8,10.5,10.01,0.2,0.02,1.66,0,6.96,0.02,0
4874,Total Asia Pacific,1966,20.46,1553,11.2,10.55,0.22,0.02,1.73,0.01,7.93,0.02,0
4875,Total Asia Pacific,1967,21.42,1620.1,11.4,10.28,0.26,0.01,1.63,0.01,9.24,0.01,0
4876,Total Asia Pacific,1968,23.09,1725.9,12,10.43,0.28,0.02,1.79,0.01,10.56,0.02,0
4877,Total Asia Pacific,1969,26.22,1963,13.3,11.7,0.37,0.02,1.85,0.02,12.26,0.02,0
4878,Total Asia Pacific,1970,29.82,2238.5,14.8,13.07,0.51,0.02,1.92,0.06,14.23,0.02,0
4879,Total Asia Pacific,1971,32.66,2449.6,15.8,13.99,0.61,0.02,2.12,0.09,15.83,0.02,0
4880,Total Asia Pacific,1972,34.61,2589.1,16.4,14.53,0.71,0.02,2.18,0.11,17.06,0.02,0
4881,Total Asia Pacific,1973,37.35,2791.8,17.3,14.88,0.88,0.02,2.07,0.12,19.39,0.02,0
4882,Total Asia Pacific,1974,38.18,2831.7,17.3,15.25,1.1,0.03,2.32,0.23,19.26,0.03,0
4883,Total Asia Pacific,1975,39.6,2934.6,17.6,16.41,1.26,0.03,2.47,0.28,19.15,0.03,0
4884,Total Asia Pacific,1976,41.53,3065.4,18.1,16.8,1.46,0.03,2.48,0.38,20.38,0.03,0
4885,Total Asia Pacific,1977,43.93,3254.8,18.8,17.91,1.8,0.03,2.42,0.35,21.42,0.03,0
4886,Total Asia Pacific,1978,46.93,3388.8,19.8,18.79,2.15,0.03,2.52,0.68,22.75,0.03,0
4887,Total Asia Pacific,1979,49.09,3526.1,20.3,19.7,2.46,0.04,2.74,0.84,23.31,0.04,0
4888,Total Asia Pacific,1980,49.37,3546.4,20,20.82,2.64,0.06,2.91,0.99,21.94,0.06,0
4889,Total Asia Pacific,1981,49.73,3564.3,19.8,21.51,2.68,0.08,3.08,1.06,21.32,0.08,0
4890,Total Asia Pacific,1982,50.23,3598.9,19.6,22.27,2.79,0.18,3.01,1.24,20.74,0.18,0
4891,Total Asia Pacific,1983,52.42,3743.7,20.1,23.57,3.08,0.2,3.19,1.49,20.89,0.2,0
4892,Total Asia Pacific,1984,56.14,4019.8,21.1,25.62,3.6,0.22,3.19,1.79,21.72,0.22,0
4893,Total Asia Pacific,1985,58.86,4149.4,21.7,27.64,3.91,0.23,3.41,2.14,21.53,0.23,0
4894,Total Asia Pacific,1986,61.29,4302.5,22.2,28.7,4.27,0.24,3.49,2.31,22.27,0.24,0
4895,Total Asia Pacific,1987,64.74,4542.7,23,30.77,4.53,0.25,3.48,2.72,22.99,0.25,0
4896,Total Asia Pacific,1988,69.46,4888.6,24.2,32.97,4.84,0.27,3.85,2.56,24.97,0.27,0
4897,Total Asia Pacific,1989,73.24,5132.2,25,34.45,5.14,0.29,4.13,2.71,26.51,0.29,0
4898,Total Asia Pacific,1990,76.18,5328,25.6,35.2,5.46,0.25,4.25,2.93,28.1,0.25,0
4899,Total Asia Pacific,1991,79.67,5580.6,26.3,36.65,5.99,0.25,4.37,3.13,29.28,0.25,0
4900,Total Asia Pacific,1992,83.3,5831.4,27,37.91,6.4,0.25,4.27,3.21,31.25,0.25,0
4901,Total Asia Pacific,1993,87.74,6142.4,28,39.91,6.71,0.25,4.69,3.56,32.62,0.26,0
4902,Total Asia Pacific,1994,92.49,6468.8,29.1,41.91,7.3,0.29,4.72,3.8,34.47,0.3,0.01
4903,Total Asia Pacific,1995,97.32,6737.9,30.2,42.89,7.65,0.34,5.15,4.19,37.09,0.35,0.01
4904,Total Asia Pacific,1996,101.91,7053.4,31.1,44.77,8.35,0.34,5.04,4.41,38.99,0.36,0.01
4905,Total Asia Pacific,1997,105.06,7199.4,31.6,44.98,9.02,0.38,5.07,4.69,40.9,0.4,0.01
4906,Total Asia Pacific,1998,104.86,7142.8,31.1,44.94,9.23,0.41,5.39,4.89,39.98,0.43,0.02
4907,Total Asia Pacific,1999,108.73,7422.4,31.9,46.31,9.97,0.45,5.33,4.97,41.69,0.47,0.02
4908,Total Asia Pacific,2000,112.92,7663,32.7,48.07,10.74,0.49,5.55,5.11,42.93,0.52,0.03
4909,Total Asia Pacific,2001,116.62,7917.6,33.3,50.27,11.4,0.49,6.03,5.14,43.25,0.54,0.04
4910,Total Asia Pacific,2002,122.28,8349.5,34.5,54.12,11.91,0.51,6.08,5.24,44.32,0.6,0.04
4911,Total Asia Pacific,2003,132.41,9218.8,36.9,61.86,12.92,0.54,6.21,4.63,46.15,0.65,0.06
4912,Total Asia Pacific,2004,145.44,10198.5,40,69.57,13.69,0.58,7.25,5.28,48.91,0.74,0.1
4913,Total Asia Pacific,2005,156.74,11157.1,42.7,79.08,14.69,0.66,7.5,5.47,49.13,0.87,0.12
4914,Total Asia Pacific,2006,165.91,11833.2,44.6,85.1,15.81,0.71,8.21,5.58,50.19,1.01,0.19
4915,Total Asia Pacific,2007,176.19,12620.1,46.9,92.2,17.03,0.78,8.67,5.32,51.79,1.17,0.25
4916,Total Asia Pacific,2008,181.23,12929.8,47.7,94.78,18.13,0.87,10.09,5.13,51.69,1.41,0.36
4917,Total Asia Pacific,2009,185.2,13205.5,48.2,97.83,18.55,0.96,9.73,5.34,52.02,1.72,0.55
4918,Total Asia Pacific,2010,197.01,13940,50.8,102.13,20.71,1.07,10.97,5.59,55.47,2.15,0.81
4919,Total Asia Pacific,2011,206.97,14774.5,52.8,109.45,22.33,1.14,11.1,4.6,56.88,2.61,1.13
4920,Total Asia Pacific,2012,213.72,15208.3,53.9,111.63,23.84,1.24,12.46,3.25,59.42,3.13,1.46
4921,Total Asia Pacific,2013,219.55,15492.6,54.8,114.04,24.71,1.38,13.44,3.24,60.24,3.88,1.85
4922,Total Asia Pacific,2014,225.17,15704.7,55.7,115.64,25.43,1.58,14.86,3.48,61.1,4.66,2.09
4923,Total Asia Pacific,2015,229.17,15804.2,56.1,114.93,25.8,1.83,15.19,3.9,63.91,5.44,2.36
4924,Total Asia Pacific,2016,232.54,15814.3,56.4,113.16,26.41,1.84,15.7,4.33,66.33,6.61,3
4925,Total Asia Pacific,2017,240.67,16252.5,57.9,115.48,27.82,2.12,16.04,4.54,68.47,8.33,3.71
4926,Total Asia Pacific,2018,250.82,16799.4,59.8,118.88,29.91,2.55,16.45,5.06,70.12,10.4,4.4
4927,Total Asia Pacific,2019,258.98,17198.5,61.2,121.75,30.98,2.85,17,5.89,71.35,12.01,4.85
4928,Total Asia Pacific,2020,257.78,16924.3,60.5,121.73,31.38,3.17,17.63,5.94,67.45,13.66,5.43
4929,Total Asia Pacific,2021,271.84,17681.5,63.4,127.78,33.43,3.64,17.54,6.46,69.37,17.27,7.34
4930,Total Asia Pacific,2022,277.6,17955.4,64.4,130.5,32.65,4.02,17.94,6.65,69.61,20.24,8.46
4931,Total CIS,1965,24.9,1907.3,108.1,12.45,4.38,0,0.87,0.02,7.18,0,0
4932,Total CIS,1966,26.48,2014.7,113.7,12.91,4.89,0,0.98,0.02,7.69,0,0
4933,Total CIS,1967,27.83,2107,118.1,13.11,5.38,0,0.94,0.02,8.38,0,0
4934,Total CIS,1968,28.87,2158,121.3,12.99,5.81,0,1.11,0.03,8.93,0,0
4935,Total CIS,1969,30.15,2237.4,125.4,13.18,6.21,0,1.23,0.04,9.5,0,0
4936,Total CIS,1970,31.72,2320.9,130.8,13.07,6.82,0,1.32,0.04,10.46,0,0
4937,Total CIS,1971,33.27,2415.1,136.1,13.33,7.46,0,1.34,0.06,11.09,0,0
4938,Total CIS,1972,34.98,2531.4,141.7,13.71,7.84,0,1.31,0.1,12.02,0,0
4939,Total CIS,1973,36.76,2639.7,147.6,13.85,8.53,0,1.3,0.15,12.93,0,0
4940,Total CIS,1974,38.79,2742.4,154.4,13.92,9.04,0,1.41,0.22,14.2,0,0
4941,Total CIS,1975,40.7,2872.3,160.5,14.32,9.87,0,1.34,0.29,14.88,0,0
4942,Total CIS,1976,42.29,2959.4,165.2,14.3,10.86,0,1.44,0.39,15.3,0,0
4943,Total CIS,1977,44.19,3059.4,171,14.56,11.64,0,1.56,0.52,15.91,0,0
4944,Total CIS,1978,46.1,3158.5,176.8,14.47,12.41,0,1.81,0.54,16.88,0,0
4945,Total CIS,1979,47.36,3217.8,180.1,14.58,13.17,0,1.83,0.61,17.18,0,0
4946,Total CIS,1980,48.43,3237.4,182.7,14.13,13.57,0,1.96,0.76,18.01,0,0
4947,Total CIS,1981,49.46,3275.4,185.1,14.04,14.37,0,1.99,0.89,18.16,0,0
4948,Total CIS,1982,50.69,3340.2,188.1,14.26,15.52,0,1.86,1.02,18.03,0,0
4949,Total CIS,1983,51.76,3381.3,190.3,14.29,16.64,0,1.92,1.14,17.77,0,0
4950,Total CIS,1984,53.71,3445.2,195.6,14.16,18.16,0,2.16,1.47,17.77,0,0
4951,Total CIS,1985,43.14,2751.7,202.6,10.28,15.63,0,2.07,1.07,14.1,0,0
4952,Total CIS,1986,44.12,2815.8,204.8,10.61,16.04,0,2.08,1.1,14.28,0,0
4953,Total CIS,1987,45.44,2880,208.3,10.8,16.91,0,2.1,1.32,14.32,0,0
4954,Total CIS,1988,46.39,2915.4,210.1,10.72,17.82,0,2.18,1.43,14.23,0,0
4955,Total CIS,1989,46.45,2909,208.3,10.35,18.22,0,2.12,1.41,14.34,0,0
4956,Total CIS,1990,45.89,2846.5,204.1,9.62,18.4,0,2.25,1.21,14.41,0,0
4957,Total CIS,1991,45.1,2759.2,199.2,8.91,18.74,0,2.25,1.23,13.97,0,0
4958,Total CIS,1992,43.06,2626.8,189.2,8.39,18.19,0,2.3,1.23,12.95,0,0
4959,Total CIS,1993,39.86,2390.6,174.5,7.57,18.01,0,2.37,1.22,10.69,0,0
4960,Total CIS,1994,36.36,2173.6,158.9,6.77,16.91,0,2.41,1,9.26,0,0
4961,Total CIS,1995,34.2,2024.6,149.4,6.26,16.41,0,2.35,1.02,8.16,0,0
4962,Total CIS,1996,33.08,1958.2,144.5,6.05,16.6,0,2.12,1.14,7.17,0,0
4963,Total CIS,1997,31.21,1832.1,136.3,5.52,15.39,0,2.11,1.13,7.07,0,0
4964,Total CIS,1998,31.15,1811.2,136.2,5.21,15.97,0,2.11,1.08,6.78,0,0
4965,Total CIS,1999,31.55,1809.5,138,5.18,16.14,0,2.16,1.27,6.81,0,0
4966,Total CIS,2000,31.87,1800.5,139.4,5.28,16.26,0,2.22,1.36,6.75,0,0
4967,Total CIS,2001,32.51,1831.7,142.2,5.33,16.68,0,2.3,1.41,6.79,0,0
4968,Total CIS,2002,32.43,1832.2,141.9,5.38,16.79,0,2.18,1.45,6.63,0,0
4969,Total CIS,2003,33.16,1873.3,145.1,5.5,17.08,0,2.15,1.53,6.91,0,0
4970,Total CIS,2004,33.71,1889.8,147.5,5.39,17.67,0,2.34,1.46,6.84,0,0
4971,Total CIS,2005,33.8,1872.6,147.8,5.18,17.95,0,2.3,1.51,6.85,0,0
4972,Total CIS,2006,35.07,1951.5,153.2,5.35,18.66,0.01,2.27,1.56,7.23,0.01,0
4973,Total CIS,2007,35.52,1963.2,154.8,5.33,19.05,0,2.31,1.59,7.24,0.01,0
4974,Total CIS,2008,35.52,1997.2,154.2,5.74,18.69,0.01,2.1,1.61,7.38,0.01,0
4975,Total CIS,2009,34.03,1877.8,147.1,5.26,17.92,0.01,2.19,1.6,7.04,0.01,0
4976,Total CIS,2010,35.41,1941.4,152.3,5.29,19.05,0.01,2.17,1.66,7.24,0.01,0
4977,Total CIS,2011,36.95,2047.1,158.2,5.57,19.7,0.01,2.11,1.67,7.89,0.01,0
4978,Total CIS,2012,37.42,2085.2,159.3,5.84,19.55,0.01,2.1,1.7,8.22,0.01,0
4979,Total CIS,2013,36.84,2046.4,155.9,5.52,19.26,0.01,2.25,1.65,8.15,0.01,0
4980,Total CIS,2014,37.19,2063.2,156.4,5.39,19.43,0.01,2.16,1.71,8.49,0.01,0
4981,Total CIS,2015,36.32,1995.1,151.7,5.17,19.02,0.01,2.09,1.84,8.18,0.01,0
4982,Total CIS,2016,37.11,2022.9,154,5.25,19.37,0.01,2.27,1.84,8.37,0.02,0.01
4983,Total CIS,2017,37.57,2026.9,154.9,5.16,19.84,0.01,2.3,1.89,8.35,0.02,0.01
4984,Total CIS,2018,39.08,2112.3,160.2,5.38,20.88,0.01,2.33,1.89,8.58,0.03,0.01
4985,Total CIS,2019,38.88,2092.1,158.6,5.23,20.62,0.01,2.36,1.92,8.7,0.04,0.01
4986,Total CIS,2020,37.72,1986,153.3,4.88,19.98,0.01,2.49,1.99,8.31,0.08,0.02
4987,Total CIS,2021,40.7,2142,165,5.05,22.21,0.01,2.5,2.08,8.76,0.11,0.04
4988,Total CIS,2022,38.36,2033,154.9,4.87,19.84,0.01,2.3,2.08,9.1,0.14,0.07
4989,Total Europe,1965,44.68,3427.8,94,21.94,1.36,0.03,3.22,0.2,17.93,0.03,0
4990,Total Europe,1966,46.04,3474.8,96,21.05,1.55,0.04,3.46,0.26,19.68,0.04,0
4991,Total Europe,1967,47.39,3543.8,97.9,20.37,1.85,0.05,3.45,0.31,21.36,0.05,0
4992,Total Europe,1968,50.55,3757.7,103.6,20.68,2.4,0.05,3.58,0.35,23.49,0.05,0
4993,Total Europe,1969,54.21,4008.3,110.2,20.95,3.09,0.06,3.52,0.42,26.16,0.06,0
4994,Total Europe,1970,57.74,4226.5,116.5,20.61,3.91,0.08,3.68,0.46,29,0.08,0
4995,Total Europe,1971,59.29,4293.7,118.8,19.73,4.81,0.08,3.72,0.52,30.43,0.08,0
4996,Total Europe,1972,62.13,4439.4,123.5,19.06,5.86,0.08,3.87,0.69,32.57,0.08,0
4997,Total Europe,1973,65.7,4668.1,129.7,19.36,6.66,0.08,3.93,0.76,34.9,0.08,0
4998,Total Europe,1974,64.81,4544.8,127,19.19,7.54,0.09,4.25,0.89,32.86,0.09,0
4999,Total Europe,1975,64.17,4442.3,125,18.74,8.09,0.09,4.34,1.19,31.72,0.09,0
5000,Total Europe,1976,67.8,4721.3,131.2,19.62,8.8,0.09,4.01,1.39,33.88,0.09,0
5001,Total Europe,1977,68.98,4724,132.7,19.57,9.22,0.1,4.86,1.65,33.58,0.1,0
5002,Total Europe,1978,71.61,4761.8,137,19.93,9.59,0.1,4.85,1.85,35.28,0.1,0
5003,Total Europe,1979,74.29,4915.8,141.4,20.8,10.12,0.11,5.1,2.07,36.09,0.11,0
5004,Total Europe,1980,72.44,4801.2,137.1,21.19,10.11,0.12,4.95,2.42,33.66,0.12,0
5005,Total Europe,1981,70.6,4600.6,132.9,20.83,10.01,0.12,5.01,3.27,31.36,0.12,0
5006,Total Europe,1982,69.28,4500.5,129.8,20.95,9.82,0.11,4.96,3.6,29.84,0.11,0
5007,Total Europe,1983,69.93,4467.1,130.4,21.24,10.21,0.11,5.11,4.25,29.01,0.11,0
5008,Total Europe,1984,71.76,4489.7,133.2,21.21,10.7,0.12,5.16,5.4,29.18,0.12,0
5009,Total Europe,1985,85.78,5397.9,141.7,26.06,14.5,0.13,5.35,7.1,32.64,0.13,0
5010,Total Europe,1986,87.21,5454.1,143.4,25.84,14.87,0.14,5.17,7.55,33.64,0.14,0
5011,Total Europe,1987,89,5510.1,145.7,26.05,15.52,0.14,5.63,7.85,33.8,0.14,0
5012,Total Europe,1988,89.97,5458.9,146.6,25.51,15.66,0.15,6.03,8.64,33.97,0.15,0
5013,Total Europe,1989,89.61,5445.2,145.4,25.2,16.09,0.15,5.25,9.06,33.85,0.16,0.01
5014,Total Europe,1990,90.59,5463.6,146.3,24,17.38,0.21,5.35,9.14,34.51,0.22,0.01
5015,Total Europe,1991,89.48,5330.9,144,22.61,17.59,0.22,5.46,9.38,34.21,0.23,0.01
5016,Total Europe,1992,86.56,5075.1,138.8,21.28,16.63,0.23,5.64,9.44,33.32,0.25,0.02
5017,Total Europe,1993,85.11,4910.3,136,19.89,16.71,0.26,5.86,9.81,32.55,0.28,0.02
5018,Total Europe,1994,83.35,4745.2,132.9,18.75,16.23,0.27,5.93,9.73,32.41,0.31,0.03
5019,Total Europe,1995,85.06,4808.1,135.3,18.54,17.15,0.3,6.01,9.98,33.03,0.35,0.04
5020,Total Europe,1996,87.13,4891.3,138.3,18.02,19,0.3,5.83,10.54,33.37,0.37,0.05
5021,Total Europe,1997,86.87,4827,137.6,17.52,18.56,0.36,6.05,10.65,33.64,0.45,0.08
5022,Total Europe,1998,87.6,4838.4,138.5,17.04,18.83,0.4,6.32,10.56,34.31,0.54,0.12
5023,Total Europe,1999,87.08,4758.8,137.4,16.09,19.58,0.42,6.37,10.63,33.82,0.59,0.15
5024,Total Europe,2000,88.1,4791.2,138.8,16.56,20.11,0.46,6.58,10.71,33.42,0.73,0.24
5025,Total Europe,2001,89.07,4842.7,140,16.41,20.5,0.51,6.47,10.98,33.88,0.83,0.28
5026,Total Europe,2002,88.68,4838.2,139,16.4,20.57,0.58,5.93,11.04,33.73,1.01,0.38
5027,Total Europe,2003,90.27,4969.4,141,17.06,21.5,0.66,5.54,11.07,33.92,1.19,0.47
5028,Total Europe,2004,91.64,4989.5,142.6,16.79,22.02,0.78,5.92,11.17,34.25,1.49,0.62
5029,Total Europe,2005,92.08,4985.2,142.8,16.4,22.59,0.9,5.89,10.98,34.44,1.78,0.74
5030,Total Europe,2006,92.88,5060,143.5,17.16,22.42,1.02,5.76,10.89,34.54,2.1,0.86
5031,Total Europe,2007,92.07,5017.8,141.7,17.4,22.23,1.13,5.74,10.31,33.86,2.53,1.08
5032,Total Europe,2008,91.63,4931.5,140.4,16.41,22.55,1.25,6,10.24,33.49,2.94,1.24
5033,Total Europe,2009,86.24,4565.9,131.6,14.67,20.8,1.37,5.93,9.69,31.81,3.33,1.37
5034,Total Europe,2010,89.58,4678.3,136.2,15.33,22.44,1.55,6.5,9.89,31.56,3.86,1.53
5035,Total Europe,2011,87.51,4597.7,132.6,15.95,20.91,1.66,5.66,9.76,30.68,4.55,1.86
5036,Total Europe,2012,87.34,4540,131.9,16.33,20.38,1.84,6.18,9.45,29.69,5.3,2.12
5037,Total Europe,2013,86.51,4433.4,130.2,15.82,19.97,1.96,6.49,9.29,29.13,5.81,2.43
5038,Total Europe,2014,83.28,4203.5,124.9,14.86,18.01,2.09,6.28,9.29,28.62,6.23,2.58
5039,Total Europe,2015,84.1,4212.1,125.7,14.24,18.33,2.24,6.18,9.01,29.36,6.99,3.09
5040,Total Europe,2016,85.2,4256.3,126.9,13.74,19.36,2.29,6.3,8.71,29.99,7.1,3.11
5041,Total Europe,2017,86.17,4304,128,13.28,20.14,2.37,5.62,8.6,30.62,7.89,3.68
5042,Total Europe,2018,86.21,4249.1,127.8,12.96,19.73,2.45,6.16,8.55,30.49,8.32,3.84
5043,Total Europe,2019,84.93,4077.5,125.6,11.05,19.99,2.55,5.96,8.47,30.38,9.09,4.36
5044,Total Europe,2020,79.24,3621.3,117.1,9.55,19.5,2.62,6.25,7.56,26.47,9.9,4.85
5045,Total Europe,2021,82.98,3845.2,122.6,10.39,20.63,2.74,6.17,7.98,27.7,10.12,4.71
5046,Total Europe,2022,79.81,3769.8,118,10.07,17.96,2.69,5.3,6.68,28.72,11.06,5.2
5047,Total Middle East,1965,1.94,132,33.7,0.01,0.14,0,0.02,0,1.77,0,0
5048,Total Middle East,1966,2.02,137.2,33.9,0.01,0.17,0,0.03,0,1.81,0,0
5049,Total Middle East,1967,2.13,144.9,34.7,0.01,0.2,0,0.03,0,1.89,0,0
5050,Total Middle East,1968,2.25,152.3,35.5,0.01,0.26,0,0.03,0,1.95,0,0
5051,Total Middle East,1969,2.38,161.1,36.4,0.01,0.31,0,0.04,0,2.03,0,0
5052,Total Middle East,1970,2.54,169.8,37.6,0.01,0.34,0,0.04,0,2.15,0,0
5053,Total Middle East,1971,2.74,182.3,39.2,0.01,0.38,0,0.04,0,2.31,0,0
5054,Total Middle East,1972,2.95,196,40.8,0.02,0.43,0,0.05,0,2.45,0,0
5055,Total Middle East,1973,3.25,217,43.5,0.03,0.52,0,0.04,0,2.66,0,0
5056,Total Middle East,1974,3.46,229.1,44.8,0.03,0.55,0,0.05,0,2.83,0,0
5057,Total Middle East,1975,3.44,224.4,43,0.05,0.61,0,0.06,0,2.71,0,0
5058,Total Middle East,1976,3.87,254.7,46.7,0.05,0.66,0,0.07,0,3.09,0,0
5059,Total Middle East,1977,4.41,289.5,51.2,0.05,0.77,0,0.08,0,3.51,0,0
5060,Total Middle East,1978,4.67,303.1,52.6,0.03,0.84,0,0.1,0,3.69,0,0
5061,Total Middle East,1979,5.46,353.8,59.6,0.05,1.14,0,0.1,0,4.17,0,0
5062,Total Middle East,1980,5.27,340.6,55.5,0.05,1.14,0,0.1,0,3.98,0,0
5063,Total Middle East,1981,5.73,366,57.9,0.04,1.24,0,0.11,0,4.35,0,0
5064,Total Middle East,1982,6.32,405.2,61.3,0.08,1.38,0,0.11,0,4.75,0,0
5065,Total Middle East,1983,6.95,448.3,65,0.1,1.41,0,0.11,0,5.33,0,0
5066,Total Middle East,1984,7.85,502.4,70.8,0.11,1.82,0,0.11,0,5.81,0,0
5067,Total Middle East,1985,8.31,532.9,72.4,0.12,1.96,0,0.11,0,6.12,0,0
5068,Total Middle East,1986,8.72,542.6,73.3,0.13,2.37,0,0.12,0,6.1,0,0
5069,Total Middle East,1987,9.28,575.4,75.4,0.13,2.6,0,0.15,0,6.4,0,0
5070,Total Middle East,1988,9.82,605.5,77.2,0.13,2.89,0,0.15,0,6.65,0,0
5071,Total Middle East,1989,10.34,636.7,78.6,0.12,3.26,0,0.13,0,6.82,0,0
5072,Total Middle East,1990,10.76,672.9,79.4,0.13,3.44,0,0.16,0,7.03,0,0
5073,Total Middle East,1991,11.14,705,79.6,0.15,3.6,0,0.12,0,7.27,0,0
5074,Total Middle East,1992,12.22,760.7,84.7,0.17,4.12,0,0.19,0,7.75,0,0
5075,Total Middle East,1993,12.57,782.9,84.9,0.2,3.86,0,0.21,0,8.3,0,0
5076,Total Middle East,1994,13.96,873.6,92.3,0.21,4.46,0,0.18,0,9.11,0,0
5077,Total Middle East,1995,14.39,896.9,92.9,0.22,4.91,0,0.2,0,9.07,0,0
5078,Total Middle East,1996,14.84,918.1,93.6,0.26,5.12,0,0.2,0,9.26,0,0
5079,Total Middle East,1997,15.6,964.2,96.1,0.28,5.41,0,0.17,0,9.74,0,0
5080,Total Middle East,1998,16.02,981.5,96.4,0.3,5.84,0,0.18,0,9.69,0,0
5081,Total Middle East,1999,16.31,998.5,95.9,0.3,6.23,0,0.13,0,9.66,0,0
5082,Total Middle East,2000,17.16,1048.4,98.5,0.32,6.6,0,0.11,0,10.13,0,0
5083,Total Middle East,2001,18.06,1094.1,101.3,0.36,7.01,0,0.12,0,10.56,0,0
5084,Total Middle East,2002,19.09,1145.7,104.9,0.38,7.73,0,0.18,0,10.8,0,0
5085,Total Middle East,2003,19.87,1188.8,107,0.4,8.11,0,0.19,0,11.17,0,0
5086,Total Middle East,2004,21.5,1283.7,113.3,0.4,8.94,0,0.24,0,11.92,0,0
5087,Total Middle East,2005,22.84,1340.1,117.4,0.41,9.59,0,0.25,0,12.59,0,0
5088,Total Middle East,2006,24.03,1404.8,120.1,0.41,10.15,0,0.29,0,13.18,0,0
5089,Total Middle East,2007,25.09,1473.5,121.8,0.42,11.01,0,0.27,0,13.38,0,0
5090,Total Middle East,2008,27.03,1588.4,127.5,0.41,12.14,0,0.14,0,14.34,0,0
5091,Total Middle East,2009,27.48,1599,126,0.38,12.49,0,0.12,0,14.49,0,0
5092,Total Middle East,2010,29.34,1693.1,131.2,0.41,13.7,0,0.17,0,15.05,0,0
5093,Total Middle East,2011,30.53,1749.3,133.5,0.42,14.35,0,0.18,0,15.58,0.01,0
5094,Total Middle East,2012,31.75,1826.3,135.8,0.5,14.8,0,0.21,0.01,16.22,0.01,0
5095,Total Middle East,2013,32.68,1892,136.9,0.44,15.24,0,0.23,0.04,16.72,0.01,0
5096,Total Middle East,2014,33.89,1945.8,138.9,0.44,16.11,0,0.19,0.04,17.09,0.02,0
5097,Total Middle East,2015,34.96,2012.7,140.3,0.42,17.26,0,0.16,0.03,17.06,0.02,0
5098,Total Middle East,2016,36.2,2084.2,142.5,0.38,18.04,0,0.19,0.06,17.48,0.04,0.01
5099,Total Middle East,2017,36.77,2101.2,142.2,0.38,18.42,0,0.2,0.06,17.67,0.05,0.01
5100,Total Middle East,2018,36.91,2108.5,140.2,0.37,18.89,0,0.12,0.06,17.39,0.08,0.01
5101,Total Middle East,2019,37.25,2103,138.9,0.38,19.36,0,0.39,0.06,16.95,0.12,0.02
5102,Total Middle East,2020,36.26,2027.1,133.5,0.37,19.8,0,0.28,0.07,15.58,0.17,0.03
5103,Total Middle East,2021,37.52,2101.3,136.5,0.36,20.23,0,0.19,0.13,16.4,0.21,0.03
5104,Total Middle East,2022,39.13,2200,140.4,0.37,20.18,0,0.1,0.24,17.97,0.26,0.03
5105,Total North America,1965,58.04,3774.4,230.2,12.28,16.04,0.15,3.47,0.04,26.05,0.15,0
5106,Total North America,1966,61.33,3976.5,239.5,12.84,17.3,0.16,3.63,0.06,27.34,0.16,0
5107,Total North America,1967,63.51,4090.4,244.4,12.61,18.21,0.16,3.96,0.08,28.48,0.16,0
5108,Total North America,1968,67.36,4327.8,255.5,13.08,19.53,0.18,4.01,0.14,30.4,0.18,0
5109,Total North America,1969,70.95,4517,265.1,13.11,21.11,0.19,4.47,0.16,31.91,0.19,0
5110,Total North America,1970,73.72,4700.6,271,13.05,22.3,0.19,4.54,0.25,33.4,0.19,0
5111,Total North America,1971,75.39,4750.1,272.5,12.36,23.04,0.19,4.78,0.45,34.57,0.19,0
5112,Total North America,1972,79.41,4993.5,282.6,12.8,23.45,0.21,5.07,0.66,37.22,0.21,0
5113,Total North America,1973,83.16,5240.9,291.7,13.72,23.41,0.23,5.21,1.05,39.53,0.23,0
5114,Total North America,1974,81.81,5088.6,283,13.43,22.71,0.24,5.69,1.38,38.36,0.24,0
5115,Total North America,1975,79.93,4916,272.7,13.42,21.08,0.23,5.58,1.98,37.65,0.23,0
5116,Total North America,1976,84.27,5199.3,283.6,14.45,21.46,0.27,5.53,2.23,40.33,0.27,0
5117,Total North America,1977,86.76,5374.3,287.8,15.03,21.17,0.28,4.95,2.97,42.36,0.28,0
5118,Total North America,1978,88.91,5423.4,290.6,14.7,21.38,0.3,5.72,3.29,43.51,0.3,0
5119,Total North America,1979,90.28,5532.1,290.6,15.93,22.17,0.32,5.83,3.1,42.92,0.32,0
5120,Total North America,1980,87.73,5381.1,278.2,16.48,21.81,0.32,5.86,3.09,40.17,0.32,0
